ST,INSTRUMENT_ID,QUESTION,ANSWER_ID,ANSWER_TEXT,ESTIMATE_PERCENTAGE,SE,Cluster
0,19,34,7,125,0.036000000000000004,0.0083,0
0,19,34,8,103,0.335,0.0208,0
0,20,36,2,13,0.027999999999999997,0.0078000000000000005,0
0,20,36,3,16,0.17,0.0168,0
0,20,36,4,98,0.47600000000000003,0.0252,0
0,20,36,5,55,0.09300000000000001,0.018600000000000002,0
0,20,36,6,157,0.013000000000000001,0.005,0
0,20,36,7,139,0.157,0.0191,0
0,20,36,8,158,0.057999999999999996,0.0134,0
0,2,40,1,78,0.27399999999999997,0.0262,2
0,2,40,2,96,0.40700000000000003,0.019799999999999998,2
0,2,40,3,85,0.244,0.0219,2
0,2,40,4,97,0.057,0.0078000000000000005,2
0,2,40,5,79,0.018000000000000002,0.0036,1
0,3,12,1,0,0.064,0.0134,1
0,3,12,2,8,0.019,0.0064,1
0,3,12,3,3,0.038,0.0104,1
0,3,12,4,5,0.078,0.015700000000000002,1
0,3,12,5,2,0.19699999999999998,0.0103,1
0,3,12,6,6,0.226,0.0137,1
0,3,12,7,1,0.08199999999999999,0.0154,1
0,3,12,8,4,0.12300000000000001,0.0138,1
0,3,12,9,7,0.107,0.0088,1
0,3,12,10,46,0.066,0.0121,1
0,4,17,1,161,0.083,0.0113,2
0,4,17,2,160,0.272,0.0184,2
0,4,17,3,101,0.645,0.015,2
0,5,14,4,103,0.9740000000000001,0.0086,2
0,6,18,1,161,0.067,0.009300000000000001,2
0,6,18,2,160,0.11199999999999999,0.0175,2
0,6,18,3,101,0.8220000000000001,0.02,2
0,7,20,1,161,0.068,0.0085,2
0,7,20,2,160,0.18899999999999997,0.0169,2
0,7,20,3,101,0.743,0.0206,2
0,8,25,1,159,0.15,0.0115,2
0,8,25,2,99,0.7140000000000001,0.0177,2
0,8,25,3,105,0.136,0.016399999999999998,2
0,9,26,1,159,0.098,0.013500000000000002,2
0,9,26,2,99,0.759,0.0216,2
0,9,26,3,105,0.14300000000000002,0.0152,2
0,10,22,1,159,0.308,0.0131,2
0,10,22,2,99,0.322,0.0172,2
0,10,22,3,104,0.37,0.024300000000000002,2
0,11,21,1,45,0.44299999999999995,0.0226,2
0,11,21,2,52,0.19,0.0194,2
0,11,21,3,41,0.217,0.0194,1
0,11,21,4,42,0.09300000000000001,0.0163,1
0,11,21,5,130,0.15,0.017,2
0,11,21,6,39,0.25,0.018799999999999997,1
0,11,21,7,103,0.498,0.0232,2
0,12,29,1,25,0.187,0.0113,1
0,12,29,3,28,0.33899999999999997,0.0199,1
0,12,29,4,103,0.585,0.0254,2
0,13,10,1,12,0.064,0.015,1
0,13,10,2,11,0.085,0.011699999999999999,1
0,13,10,3,15,0.15,0.0187,1
0,13,10,4,10,0.217,0.021099999999999997,1
0,13,10,5,14,0.297,0.022000000000000002,1
0,13,10,6,100,0.039,0.008,1
0,13,10,7,46,0.14800000000000002,0.0161,1
0,14,55,1,32,0.114,0.0181,0
0,14,55,2,129,0.156,0.0159,0
0,14,55,3,37,0.113,0.013300000000000001,0
0,14,55,4,66,0.046,0.0070999999999999995,0
0,14,55,5,69,0.039,0.0073,0
0,14,55,6,145,0.275,0.0183,0
0,14,55,7,147,0.35100000000000003,0.0241,0
0,15,2,2,93,0.052000000000000005,0.006999999999999999,1
0,15,2,3,82,0.828,0.016399999999999998,2
0,15,2,4,89,0.066,0.0137,1
0,15,2,5,71,0.045,0.0096,1
0,16,0,1,74,0.047,0.0083,1
0,16,0,2,92,0.267,0.0161,2
0,16,0,3,81,0.48,0.018799999999999997,2
0,16,0,4,88,0.155,0.0176,2
0,16,0,5,70,0.05,0.011000000000000001,1
0,17,3,1,77,0.371,0.0256,2
0,17,3,2,95,0.401,0.0236,2
0,17,3,3,84,0.214,0.016,2
0,18,35,1,19,0.158,0.014199999999999999,0
0,18,35,2,34,0.09699999999999999,0.0159,0
0,18,35,3,33,0.198,0.0143,0
0,18,35,4,67,0.133,0.013300000000000001,0
0,18,35,5,59,0.196,0.0097,0
0,18,35,6,61,0.113,0.0106,0
0,18,35,7,60,0.114,0.0113,0
0,18,35,8,103,0.568,0.0256,0
0,19,32,1,159,0.321,0.013300000000000001,0
0,19,32,2,99,0.306,0.0256,0
0,19,32,3,107,0.374,0.022000000000000002,0
0,20,34,1,109,0.134,0.0147,0
0,20,34,2,57,0.258,0.0177,0
0,20,34,3,40,0.10400000000000001,0.0134,0
0,20,34,4,65,0.273,0.0165,0
0,20,34,5,56,0.40299999999999997,0.0231,0
0,20,34,6,87,0.13699999999999998,0.017,0
0,20,34,7,31,0.10400000000000001,0.0111,0
0,20,34,8,58,0.039,0.005699999999999999,0
0,20,34,9,125,0.027000000000000003,0.0067,0
0,20,34,10,103,0.33899999999999997,0.028300000000000002,0
0,21,37,2,13,0.057,0.0063,0
0,21,37,3,16,0.075,0.0102,0
0,21,37,4,98,0.34,0.0252,0
0,21,37,5,55,0.134,0.012,0
0,21,37,7,139,0.19399999999999998,0.0271,0
0,21,37,8,158,0.18,0.011399999999999999,0
0,1,39,1,78,0.413,0.013600000000000001,2
0,1,39,2,96,0.43799999999999994,0.0141,2
0,1,39,3,85,0.109,0.014499999999999999,2
0,1,39,4,97,0.027000000000000003,0.0066,2
0,1,39,5,79,0.013000000000000001,0.004,1
0,2,15,1,161,0.187,0.0169,2
0,2,15,2,160,0.445,0.0255,2
0,2,15,3,99,0.368,0.0259,2
0,3,12,1,0,0.087,0.011399999999999999,1
0,3,12,2,8,0.044000000000000004,0.005699999999999999,1
0,3,12,3,3,0.051,0.0084,1
0,3,12,4,5,0.131,0.0127,1
0,3,12,5,2,0.16899999999999998,0.0151,1
0,3,12,6,6,0.156,0.012199999999999999,1
0,3,12,7,1,0.069,0.0073,1
0,3,12,8,4,0.098,0.0118,1
0,3,12,9,7,0.11199999999999999,0.0137,1
0,3,12,10,46,0.085,0.0108,1
0,4,28,1,159,0.19,0.0161,2
0,4,28,2,99,0.81,0.0161,2
0,5,18,1,161,0.085,0.0089,2
0,5,18,2,160,0.12,0.0104,2
0,5,18,3,99,0.795,0.0087,2
0,6,20,1,161,0.102,0.011899999999999999,2
0,6,20,2,160,0.243,0.0165,2
0,6,20,3,99,0.655,0.0179,2
0,7,23,1,159,0.29100000000000004,0.010700000000000001,2
0,7,23,2,99,0.7090000000000001,0.010700000000000001,2
0,8,27,1,159,0.04,0.0075,2
0,8,27,2,99,0.96,0.0075,2
0,9,13,1,159,0.073,0.0073,2
0,9,13,2,99,0.927,0.0073,2
0,10,9,1,12,0.055,0.006500000000000001,1
0,10,9,2,11,0.092,0.0148,1
0,10,9,3,15,0.175,0.0125,1
0,10,9,4,10,0.271,0.0197,1
0,10,9,5,14,0.276,0.016399999999999998,1
0,10,9,6,100,0.022000000000000002,0.0051,1
0,10,9,7,46,0.109,0.0124,1
0,11,45,1,159,0.04,0.0054,0
0,11,45,2,99,0.96,0.0054,0
0,12,47,1,159,0.146,0.0141,2
0,12,47,2,99,0.8540000000000001,0.0141,0
0,13,50,1,120,0.759,0.0125,0
0,13,50,2,47,0.26,0.0128,0
0,13,50,3,132,0.10400000000000001,0.0124,0
0,13,50,4,116,0.027999999999999997,0.0049,0
0,13,50,5,136,0.03,0.008100000000000001,0
0,13,50,6,29,0.08199999999999999,0.0083,0
0,13,50,7,133,0.1,0.0089,0
0,13,50,8,49,0.039,0.0072,0
0,13,50,9,117,0.031,0.0064,0
0,13,50,10,155,0.18100000000000002,0.0179,0
0,14,52,1,120,0.741,0.0128,0
0,14,52,2,47,0.195,0.0092,0
0,14,52,3,132,0.068,0.0104,0
0,14,52,4,116,0.019,0.0042,0
0,14,52,5,150,0.222,0.0144,0
0,15,36,1,9,0.025,0.0073,1
0,15,36,2,13,0.095,0.0152,0
0,15,36,3,16,0.226,0.020499999999999997,0
0,15,36,4,98,0.45,0.0196,0
0,15,36,5,54,0.09699999999999999,0.0138,0
0,15,36,6,138,0.10800000000000001,0.0148,0
0,2,40,1,78,0.28600000000000003,0.0172,2
0,2,40,2,96,0.44,0.024,2
0,2,40,3,85,0.188,0.0176,2
0,2,40,4,97,0.076,0.0089,2
0,2,40,5,79,0.011000000000000001,0.0044,1
0,3,12,1,0,0.044000000000000004,0.0074,1
0,3,12,2,8,0.021,0.0053,1
0,3,12,3,3,0.025,0.008,1
0,3,12,4,5,0.095,0.0103,1
0,3,12,5,2,0.174,0.0179,1
0,3,12,6,6,0.20600000000000002,0.019299999999999998,1
0,3,12,7,1,0.10300000000000001,0.012199999999999999,1
0,3,12,8,4,0.131,0.0144,1
0,3,12,9,7,0.127,0.0171,1
0,3,12,10,46,0.07400000000000001,0.0126,1
0,4,17,1,161,0.156,0.0166,2
0,4,17,2,160,0.172,0.0124,2
0,4,17,3,101,0.672,0.022099999999999998,2
0,5,14,4,103,0.982,0.0055000000000000005,1
0,6,18,1,161,0.14,0.0109,2
0,6,18,2,160,0.08,0.0126,2
0,6,18,3,101,0.78,0.015,2
0,7,20,1,161,0.16,0.013500000000000002,2
0,7,20,2,160,0.077,0.0123,2
0,7,20,3,101,0.762,0.0155,2
0,8,26,1,159,0.05,0.008199999999999999,2
0,8,26,2,99,0.804,0.0126,2
0,8,26,3,105,0.145,0.0137,2
0,9,25,1,159,0.051,0.010700000000000001,2
0,9,25,2,99,0.8109999999999999,0.0072,2
0,9,25,3,105,0.138,0.0116,2
0,10,21,1,45,0.41600000000000004,0.0171,2
0,10,21,2,52,0.159,0.0111,1
0,10,21,3,43,0.18,0.0128,1
0,10,21,4,44,0.068,0.0087,1
0,10,21,5,130,0.13699999999999998,0.0105,2
0,10,21,6,39,0.265,0.0168,1
0,10,21,7,103,0.5,0.013300000000000001,2
0,11,30,1,26,0.225,0.0121,1
0,11,30,2,17,0.013000000000000001,0.0046,1
0,11,30,5,128,0.023,0.0058,0
0,11,30,6,126,0.033,0.0063,0
0,11,30,8,27,0.158,0.0167,1
0,11,30,9,103,0.654,0.0129,0
0,12,11,1,113,0.037000000000000005,0.009000000000000001,2
0,12,11,2,114,0.105,0.0089,2
0,12,11,3,102,0.525,0.0144,2
0,12,11,4,112,0.262,0.0166,2
0,12,11,5,111,0.07200000000000001,0.0115,2
0,13,43,1,161,0.02,0.0052,0
0,13,43,2,160,0.055,0.0066,0
0,13,43,3,101,0.7909999999999999,0.018600000000000002,0
0,13,43,4,106,0.135,0.016200000000000003,0
0,14,51,1,32,0.11900000000000001,0.0126,0
0,14,51,2,129,0.255,0.0159,0
0,14,51,3,37,0.122,0.0143,0
0,14,51,4,66,0.033,0.0074,0
0,14,51,5,69,0.08199999999999999,0.0072,0
0,14,51,6,144,0.225,0.0165,0
0,14,51,7,146,0.32,0.0134,0
0,15,42,1,122,0.307,0.011000000000000001,0
0,15,42,2,123,0.38299999999999995,0.013999999999999999,0
0,15,42,3,121,0.314,0.0146,0
0,15,42,4,47,0.132,0.0163,0
0,15,42,5,119,0.055999999999999994,0.009000000000000001,0
0,15,42,6,48,0.061,0.0101,0
0,15,42,7,131,0.031,0.0064,0
0,15,42,9,116,0.021,0.0068000000000000005,0
0,15,42,10,136,0.031,0.005600000000000001,0
0,15,42,11,30,0.044000000000000004,0.008199999999999999,0
0,15,42,12,118,0.084,0.0076,0
0,15,42,13,49,0.026000000000000002,0.0060999999999999995,0
0,15,42,14,117,0.016,0.0034999999999999996,0
0,15,42,15,154,0.385,0.0087,0
0,16,41,1,120,0.46299999999999997,0.015600000000000001,0
0,16,41,2,121,0.36,0.013999999999999999,0
0,16,41,3,47,0.106,0.013999999999999999,0
0,16,41,4,119,0.043,0.0078000000000000005,0
0,16,41,5,48,0.042,0.006500000000000001,0
0,16,41,8,116,0.019,0.0045000000000000005,0
0,16,41,9,136,0.026000000000000002,0.006500000000000001,0
0,16,41,10,30,0.031,0.0062,0
0,16,41,11,118,0.08800000000000001,0.0101,0
0,16,41,12,49,0.025,0.005699999999999999,0
0,16,41,13,117,0.01,0.0031,0
0,16,41,14,152,0.408,0.0141,0
0,17,32,1,159,0.368,0.0274,2
0,17,32,2,99,0.318,0.0169,0
0,17,32,3,107,0.315,0.0213,0
0,18,34,1,109,0.155,0.0125,0
0,18,34,2,57,0.188,0.0169,0
0,18,34,3,40,0.11699999999999999,0.0159,0
0,18,34,4,65,0.308,0.018000000000000002,0
0,18,34,5,80,0.08900000000000001,0.0108,0
0,18,34,6,56,0.369,0.0131,0
0,18,34,7,87,0.177,0.0083,0
0,18,34,8,31,0.065,0.0096,0
0,18,34,9,125,0.027999999999999997,0.008,0
0,18,34,10,103,0.35100000000000003,0.026699999999999998,0
0,19,37,2,13,0.046,0.0058,0
0,19,37,3,16,0.158,0.0143,0
0,19,37,4,98,0.32899999999999996,0.0159,0
0,19,37,5,55,0.083,0.0127,0
0,19,37,6,157,0.015,0.0024,0
0,19,37,7,139,0.149,0.0169,0
0,19,37,8,158,0.20600000000000002,0.013500000000000002,0
0,2,40,1,78,0.249,0.025099999999999997,2
0,2,40,2,96,0.442,0.023399999999999997,2
0,2,40,3,85,0.22,0.0147,2
0,2,40,4,97,0.07400000000000001,0.0096,2
0,2,40,5,79,0.015,0.0048,1
0,3,12,1,0,0.048,0.0087,1
0,3,12,2,8,0.023,0.0075,1
0,3,12,3,3,0.037000000000000005,0.006999999999999999,1
0,3,12,4,5,0.10300000000000001,0.0154,1
0,3,12,5,2,0.154,0.0105,1
0,3,12,6,6,0.21,0.0292,1
0,3,12,7,1,0.095,0.0158,1
0,3,12,8,4,0.124,0.0152,1
0,3,12,9,7,0.114,0.0129,1
0,3,12,10,46,0.091,0.013600000000000001,1
0,4,17,1,161,0.109,0.016399999999999998,2
0,4,17,2,160,0.214,0.014499999999999999,2
0,4,17,3,101,0.677,0.021099999999999997,2
0,5,14,3,124,0.013999999999999999,0.005,2
0,5,14,4,103,0.977,0.008,2
0,6,18,1,161,0.084,0.0083,2
0,6,18,2,160,0.10099999999999999,0.0108,2
0,6,18,3,101,0.815,0.0139,2
0,7,20,1,161,0.081,0.009300000000000001,2
0,7,20,2,160,0.158,0.0068000000000000005,2
0,7,20,3,101,0.7609999999999999,0.0101,2
0,8,25,1,159,0.085,0.012,2
0,8,25,2,99,0.765,0.0194,2
0,8,25,3,105,0.15,0.012199999999999999,2
0,9,26,1,159,0.086,0.0098,2
0,9,26,2,99,0.774,0.011399999999999999,2
0,9,26,3,105,0.14,0.0123,2
0,10,22,1,159,0.305,0.0134,2
0,10,22,2,99,0.324,0.0232,2
0,10,22,3,104,0.371,0.0294,2
0,11,21,1,45,0.436,0.0231,2
0,11,21,2,52,0.175,0.0176,2
0,11,21,3,41,0.20199999999999999,0.0182,1
0,11,21,4,42,0.073,0.0088,1
0,11,21,5,130,0.135,0.0109,2
0,11,21,6,39,0.231,0.0204,1
0,11,21,7,103,0.498,0.0245,2
0,12,29,1,25,0.174,0.018799999999999997,1
0,12,29,3,28,0.29100000000000004,0.0167,1
0,12,29,4,103,0.623,0.0235,2
0,13,10,1,12,0.069,0.0103,1
0,13,10,2,11,0.12,0.013999999999999999,1
0,13,10,3,15,0.124,0.009300000000000001,1
0,13,10,4,10,0.218,0.015600000000000001,1
0,13,10,5,14,0.27899999999999997,0.0184,1
0,13,10,6,100,0.027000000000000003,0.0089,1
0,13,10,7,46,0.162,0.0154,1
0,14,55,1,32,0.08,0.012,0
0,14,55,2,129,0.188,0.0108,0
0,14,55,3,37,0.122,0.0132,0
0,14,55,4,66,0.032,0.0088,0
0,14,55,5,69,0.025,0.0044,0
0,14,55,6,145,0.258,0.0171,0
0,14,55,7,147,0.373,0.0199,0
0,15,2,1,75,0.015,0.0052,1
0,15,2,2,93,0.022000000000000002,0.0055000000000000005,1
0,15,2,3,82,0.8240000000000001,0.0177,2
0,15,2,4,89,0.078,0.0127,1
0,15,2,5,71,0.061,0.0151,1
0,16,0,1,74,0.051,0.0091,1
0,16,0,2,92,0.307,0.0227,2
0,16,0,3,81,0.46299999999999997,0.0141,1
0,16,0,4,88,0.114,0.013000000000000001,1
0,16,0,5,70,0.064,0.013300000000000001,1
0,17,3,1,77,0.396,0.02,2
0,17,3,2,95,0.39899999999999997,0.0231,2
0,17,3,3,84,0.187,0.0109,1
0,18,35,1,19,0.16699999999999998,0.019799999999999998,0
0,18,35,2,34,0.11900000000000001,0.0115,0
0,18,35,3,33,0.192,0.011000000000000001,0
0,18,35,4,67,0.09,0.009300000000000001,0
0,18,35,5,59,0.2,0.0197,0
0,18,35,6,61,0.10800000000000001,0.0137,0
0,18,35,7,60,0.109,0.013300000000000001,0
0,18,35,8,103,0.534,0.0187,0
0,19,32,1,159,0.335,0.0196,2
0,19,32,2,99,0.314,0.027000000000000003,0
0,19,32,3,107,0.35100000000000003,0.0217,0
0,20,34,1,109,0.16899999999999998,0.0173,0
0,20,34,2,57,0.24100000000000002,0.0225,0
0,20,34,3,40,0.10400000000000001,0.0076,0
0,20,34,4,65,0.267,0.013300000000000001,0
0,20,34,5,56,0.381,0.0265,0
0,20,34,6,87,0.149,0.016,0
0,20,34,7,31,0.07200000000000001,0.009899999999999999,0
0,20,34,8,58,0.027000000000000003,0.0054,0
0,20,34,9,125,0.031,0.009300000000000001,0
0,20,34,10,103,0.336,0.0182,0
0,21,37,2,13,0.039,0.0062,0
0,21,37,3,16,0.09699999999999999,0.0115,0
0,21,37,4,98,0.368,0.024900000000000002,0
0,21,37,5,55,0.106,0.013999999999999999,0
0,21,37,6,157,0.019,0.0058,0
0,21,37,7,139,0.155,0.0067,0
0,21,37,8,158,0.21100000000000002,0.018600000000000002,0
0,2,40,1,78,0.331,0.0174,2
0,2,40,2,96,0.451,0.0184,2
0,2,40,3,85,0.174,0.0154,2
0,2,40,4,97,0.035,0.0040999999999999995,2
0,2,40,5,79,0.009000000000000001,0.0046,1
0,3,12,1,0,0.068,0.0105,1
0,3,12,2,8,0.025,0.0037,1
0,3,12,3,3,0.048,0.0069,1
0,3,12,4,5,0.127,0.015,1
0,3,12,5,2,0.214,0.0141,1
0,3,12,6,6,0.175,0.0144,1
0,3,12,7,1,0.065,0.006999999999999999,1
0,3,12,8,4,0.09300000000000001,0.0124,1
0,3,12,9,7,0.111,0.0111,1
0,3,12,10,46,0.073,0.0143,1
0,4,17,1,161,0.085,0.0106,2
0,4,17,2,160,0.354,0.0195,2
0,4,17,3,101,0.56,0.0199,2
0,5,14,2,137,0.016,0.0046,2
0,5,14,3,124,0.019,0.0060999999999999995,2
0,5,14,4,103,0.96,0.0068000000000000005,2
0,6,18,1,161,0.062,0.0070999999999999995,2
0,6,18,2,160,0.066,0.009899999999999999,2
0,6,18,3,101,0.872,0.0095,2
0,7,20,1,161,0.073,0.0143,2
0,7,20,2,160,0.185,0.011699999999999999,2
0,7,20,3,101,0.742,0.0208,2
0,8,26,1,159,0.07400000000000001,0.0095,2
0,8,26,2,99,0.723,0.0104,2
0,8,26,3,105,0.20199999999999999,0.0151,2
0,9,25,1,159,0.018000000000000002,0.0053,2
0,9,25,2,99,0.787,0.0131,2
0,9,25,3,105,0.196,0.012199999999999999,2
0,10,21,1,45,0.304,0.015300000000000001,1
0,10,21,2,52,0.08900000000000001,0.0049,1
0,10,21,3,43,0.102,0.0128,1
0,10,21,4,44,0.027999999999999997,0.0055000000000000005,1
0,10,21,5,130,0.075,0.0091,2
0,10,21,6,39,0.205,0.0098,1
0,10,21,7,103,0.608,0.013300000000000001,2
0,11,30,1,26,0.114,0.012199999999999999,1
0,11,30,2,17,0.025,0.0062,1
0,11,30,4,22,0.035,0.0083,1
0,11,30,5,128,0.073,0.0083,0
0,11,30,6,126,0.153,0.0089,0
0,11,30,7,23,0.027999999999999997,0.0040999999999999995,1
0,11,30,8,27,0.124,0.011899999999999999,1
0,11,30,9,103,0.6809999999999999,0.0109,0
0,12,11,1,113,0.009000000000000001,0.0029,2
0,12,11,2,114,0.048,0.0059,2
0,12,11,3,102,0.474,0.0262,2
0,12,11,4,112,0.321,0.0154,2
0,12,11,5,111,0.149,0.0127,2
0,13,43,1,161,0.013999999999999999,0.0054,0
0,13,43,2,160,0.063,0.0074,0
0,13,43,3,101,0.768,0.013000000000000001,0
0,13,43,4,106,0.155,0.0075,0
0,14,51,1,32,0.16399999999999998,0.0192,0
0,14,51,2,129,0.23800000000000002,0.0139,0
0,14,51,3,37,0.17300000000000001,0.0155,0
0,14,51,4,66,0.027999999999999997,0.0062,0
0,14,51,5,69,0.065,0.0049,0
0,14,51,6,144,0.168,0.0148,0
0,14,51,7,146,0.342,0.0199,0
0,15,42,1,122,0.243,0.0182,0
0,15,42,2,123,0.39299999999999996,0.0176,0
0,15,42,3,121,0.203,0.0101,0
0,15,42,4,47,0.086,0.013500000000000002,0
0,15,42,5,119,0.052000000000000005,0.0054,0
0,15,42,6,48,0.027999999999999997,0.005699999999999999,0
0,15,42,7,116,0.016,0.0051,0
0,15,42,8,136,0.04,0.0064,0
0,15,42,9,30,0.04,0.0060999999999999995,0
0,15,42,10,118,0.07200000000000001,0.0096,0
0,15,42,11,49,0.026000000000000002,0.0063,0
0,15,42,12,117,0.023,0.005,0
0,15,42,13,153,0.40399999999999997,0.0226,0
0,16,41,1,120,0.375,0.0191,0
0,16,41,2,121,0.18600000000000003,0.0126,0
0,16,41,3,47,0.063,0.010700000000000001,0
0,16,41,4,119,0.047,0.005600000000000001,0
0,16,41,6,116,0.018000000000000002,0.0055000000000000005,0
0,16,41,7,136,0.027000000000000003,0.0055000000000000005,0
0,16,41,8,30,0.025,0.0044,0
0,16,41,9,118,0.069,0.0097,0
0,16,41,10,49,0.027000000000000003,0.005,0
0,16,41,11,117,0.017,0.0038,0
0,16,41,12,151,0.489,0.016,0
0,17,32,1,159,0.299,0.0183,2
0,17,32,2,99,0.35,0.0248,0
0,17,32,3,107,0.35100000000000003,0.0138,0
0,18,34,1,109,0.22899999999999998,0.0169,0
0,18,34,2,57,0.11,0.0068000000000000005,0
0,18,34,3,40,0.12300000000000001,0.0103,0
0,18,34,4,65,0.363,0.0196,0
0,18,34,5,80,0.145,0.012,0
0,18,34,6,56,0.261,0.015,0
0,18,34,7,87,0.131,0.0087,0
0,18,34,8,31,0.087,0.0088,0
0,18,34,9,125,0.04,0.0085,0
0,18,34,10,103,0.336,0.0175,0
0,19,37,2,13,0.037000000000000005,0.0073,0
0,19,37,3,16,0.156,0.0103,0
0,19,37,4,98,0.455,0.015600000000000001,0
0,19,37,5,55,0.08900000000000001,0.0101,0
0,19,37,6,157,0.016,0.0052,0
0,19,37,7,139,0.145,0.0137,0
0,19,37,8,158,0.092,0.0088,0
0,2,40,1,78,0.299,0.0155,2
0,2,40,2,96,0.45299999999999996,0.009899999999999999,2
0,2,40,3,85,0.18,0.015,2
0,2,40,4,97,0.054000000000000006,0.008199999999999999,2
0,2,40,5,79,0.013999999999999999,0.0034000000000000002,1
0,3,12,1,0,0.065,0.0089,1
0,3,12,2,8,0.021,0.0068000000000000005,1
0,3,12,3,3,0.049,0.0092,1
0,3,12,4,5,0.105,0.0137,1
0,3,12,5,2,0.188,0.0125,1
0,3,12,6,6,0.196,0.0208,1
0,3,12,7,1,0.087,0.0098,1
0,3,12,8,4,0.107,0.0066,1
0,3,12,9,7,0.096,0.011000000000000001,1
0,3,12,10,46,0.086,0.0103,1
0,4,17,1,161,0.152,0.011699999999999999,2
0,4,17,2,160,0.22399999999999998,0.0092,2
0,4,17,3,101,0.624,0.009899999999999999,2
0,5,14,1,110,0.013999999999999999,0.0036,2
0,5,14,4,103,0.972,0.0060999999999999995,2
0,6,18,1,161,0.08900000000000001,0.0095,2
0,6,18,2,160,0.057999999999999996,0.0072,2
0,6,18,3,101,0.853,0.009300000000000001,2
0,7,20,1,161,0.107,0.0139,2
0,7,20,2,160,0.11599999999999999,0.012199999999999999,2
0,7,20,3,101,0.777,0.0176,2
0,8,26,1,159,0.077,0.0126,2
0,8,26,2,99,0.73,0.0143,2
0,8,26,3,105,0.192,0.0149,2
0,9,25,1,159,0.02,0.005,2
0,9,25,2,99,0.799,0.0129,2
0,9,25,3,105,0.18100000000000002,0.0149,2
0,10,21,1,45,0.271,0.0199,2
0,10,21,2,52,0.11199999999999999,0.0084,1
0,10,21,3,43,0.11800000000000001,0.015700000000000002,1
0,10,21,4,44,0.044000000000000004,0.0089,1
0,10,21,5,130,0.076,0.0079,2
0,10,21,6,39,0.16699999999999998,0.0141,1
0,10,21,7,103,0.657,0.019799999999999998,2
0,11,30,1,26,0.14400000000000002,0.0128,1
0,11,30,2,17,0.017,0.0034000000000000002,1
0,11,30,4,22,0.044000000000000004,0.0077,1
0,11,30,5,128,0.066,0.0077,0
0,11,30,6,126,0.12,0.0064,0
0,11,30,7,23,0.022000000000000002,0.005600000000000001,1
0,11,30,8,27,0.086,0.01,1
0,11,30,9,103,0.691,0.011200000000000002,0
0,12,11,1,113,0.021,0.0058,2
0,12,11,2,114,0.06,0.0083,2
0,12,11,3,102,0.501,0.0259,2
0,12,11,4,112,0.261,0.0223,2
0,12,11,5,111,0.157,0.0102,2
0,13,43,1,161,0.016,0.0036,0
0,13,43,2,160,0.044000000000000004,0.0072,0
0,13,43,3,101,0.797,0.015300000000000001,0
0,13,43,4,106,0.14300000000000002,0.0125,0
0,14,51,1,32,0.127,0.0116,0
0,14,51,2,129,0.218,0.011000000000000001,0
0,14,51,3,37,0.151,0.015,0
0,14,51,4,66,0.03,0.0048,0
0,14,51,5,69,0.067,0.0092,0
0,14,51,6,144,0.22,0.0159,0
0,14,51,7,146,0.318,0.0169,0
0,15,42,1,122,0.259,0.018500000000000003,0
0,15,42,2,123,0.395,0.0216,0
0,15,42,3,121,0.257,0.0208,0
0,15,42,4,47,0.08900000000000001,0.012199999999999999,0
0,15,42,5,119,0.055,0.009899999999999999,0
0,15,42,6,48,0.03,0.0036,0
0,15,42,7,116,0.016,0.0055000000000000005,0
0,15,42,8,136,0.054000000000000006,0.0076,0
0,15,42,9,30,0.047,0.0115,0
0,15,42,10,118,0.07200000000000001,0.0096,0
0,15,42,11,49,0.018000000000000002,0.0046,0
0,15,42,12,117,0.017,0.003,0
0,15,42,13,153,0.4,0.019799999999999998,0
0,16,41,1,120,0.40700000000000003,0.0178,0
0,16,41,2,121,0.23,0.0241,0
0,16,41,3,47,0.07,0.009000000000000001,0
0,16,41,4,119,0.043,0.009399999999999999,0
0,16,41,5,48,0.019,0.0039000000000000003,0
0,16,41,6,116,0.015,0.0028000000000000004,0
0,16,41,7,136,0.036000000000000004,0.0070999999999999995,0
0,16,41,8,30,0.033,0.01,0
0,16,41,9,118,0.073,0.0097,0
0,16,41,10,49,0.015,0.0043,0
0,16,41,11,117,0.013000000000000001,0.0029,0
0,16,41,12,151,0.46299999999999997,0.0178,0
0,17,32,1,159,0.29100000000000004,0.0206,2
0,17,32,2,99,0.381,0.011200000000000002,0
0,17,32,3,107,0.32799999999999996,0.0165,0
0,18,34,1,109,0.195,0.0167,0
0,18,34,2,57,0.13699999999999998,0.014499999999999999,0
0,18,34,3,40,0.099,0.0089,0
0,18,34,4,65,0.326,0.0171,0
0,18,34,5,80,0.10099999999999999,0.013000000000000001,0
0,18,34,6,56,0.306,0.01,0
0,18,34,7,87,0.149,0.0118,0
0,18,34,8,31,0.077,0.0063,0
0,18,34,9,125,0.021,0.0054,0
0,18,34,10,103,0.34299999999999997,0.0138,0
0,19,37,2,13,0.047,0.005,0
0,19,37,3,16,0.161,0.011399999999999999,0
0,19,37,4,98,0.39299999999999996,0.0232,0
0,19,37,5,55,0.085,0.0074,0
0,19,37,6,157,0.016,0.004699999999999999,0
0,19,37,7,139,0.14800000000000002,0.0138,0
0,19,37,8,158,0.141,0.0189,0
0,2,40,1,78,0.255,0.019299999999999998,2
0,2,40,2,96,0.392,0.025,2
0,2,40,3,85,0.273,0.0197,2
